"datefile","fqdn","ip","asn","ip_prefix","owner","cc"
"2023-09-08.csv","cybertek-bordeaux.fr","46.30.213.154","51468","46.30.208.0/21","ONECOM, DK","DK"
"2023-09-08.csv","dlsneplus-abonnement.fr","9.212.166.35","NA","NA","NA","US"
"2023-09-08.csv","econocom-france.fr","109.234.164.237","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"2023-09-08.csv","eleclercgroupe.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-08.csv","gs-outlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-08.csv","ilede-france.fr","193.233.161.148","200019","193.233.161.0/24","ALEXHOST, MD","RU"
"2023-09-08.csv","just-verication-id-agricole.fr","47.87.146.181","8100","47.87.144.0/21","ASN-QUADRANET-GLOBAL, US","US"
"2023-09-08.csv","keboncoin.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-08.csv","laposte-lenquetecarrepro.fr","204.74.99.103","397213","204.74.99.0/24","SECURITYSERVICES, US","US"
"2023-09-08.csv","m-amende.fr","","","","",""
"2023-09-08.csv","magasincybertekbordeaux.fr","62.72.38.124","47583","62.72.36.0/22","AS-HOSTINGER, CY","DE"
"2023-09-08.csv","magasinskiplingparis.fr","104.21.42.57","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"2023-09-08.csv","mes-amendes.fr","","","","",""
"2023-09-08.csv","navigo-remboursement.fr","20.199.11.175","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-08.csv","payseclbc.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-08.csv","pirnhub.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-08.csv","portail-amendes-antai.fr","","","","",""
"2023-09-08.csv","postalebanque.fr","185.135.132.48","210403","185.135.132.0/24","LWS, FR","FR"
"2023-09-08.csv","salomonfrance-outlet.fr","","","","",""
"2023-09-08.csv","secure2-credit-agricoie.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-08.csv","secure2-credit-agricole.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-08.csv","secure3-credit-agricole.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-08.csv","univ-tise2.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-09.csv","activationdsp2.fr","","","","",""
"2023-09-09.csv","bordeauxcybertek.fr","84.16.249.34","28753","84.16.249.0/24","LEASEWEB-DE-FRA-10, DE","DE"
"2023-09-09.csv","cybertek-bordeaux.fr","46.30.213.154","51468","46.30.208.0/21","ONECOM, DK","DK"
"2023-09-09.csv","engiepaiement.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"2023-09-09.csv","ig7.fr","148.72.85.222","398101","148.72.80.0/21","GO-DADDY-COM-LLC, US","US"
"2023-09-09.csv","jansportfrance.fr","196.196.197.203","41564","196.196.197.0/24","AS41564, GB","SC"
"2023-09-09.csv","kickers-paris.fr","196.196.155.11","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-09.csv","pepejeansfrance.fr","196.196.155.24","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-09.csv","sittercity.fr","62.109.151.80","29134","62.109.128.0/19","IGNUM-AS Czech Republic, CZ","CZ"
"2023-09-09.csv","stussy-store.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-09.csv","stussysoldes.fr","","","","",""
"2023-09-09.csv","twitter-x.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"2023-09-10.csv","airpumpstore.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-10.csv","bordeaux-lac-cybertek.fr","84.16.249.34","28753","84.16.249.0/24","LEASEWEB-DE-FRA-10, DE","DE"
"2023-09-10.csv","celinefrance.fr","196.196.155.22","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-10.csv","certificat-accessercurt.fr","51.89.132.2","16276","51.89.0.0/16","OVH, FR","FR"
"2023-09-10.csv","chronoclient-support.fr","62.210.144.226","12876","62.210.0.0/16","Online SAS, FR","FR"
"2023-09-10.csv","disney.re","46.30.213.135","51468","46.30.208.0/21","ONECOM, DK","DK"
"2023-09-10.csv","guessoutlet.fr","165.231.190.150","58065","165.231.190.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-10.csv","ikea.pm","46.30.213.129","51468","46.30.208.0/21","ONECOM, DK","DK"
"2023-09-10.csv","libp-rec.fr","","","","",""
"2023-09-10.csv","pharmaciedirect.fr","185.250.107.153","43927","185.250.107.0/24","HOSTERION, RO","RO"
"2023-09-10.csv","regularisation-amande.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-10.csv","service-ameli.fr","","","","",""
"2023-09-10.csv","thenorthface-outlet.fr","","","","",""
"2023-09-10.csv","thenorthfacefrance.fr","","","","",""
"2023-09-10.csv","tkeesfrance.fr","","","","",""
"2023-09-11.csv","gouvernementgouv.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"2023-09-11.csv","infos-regularisation.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-11.csv","vinceoutlet.fr","196.196.155.11","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-12.csv","alerteseisme.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-12.csv","aws.tf","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-12.csv","basketbrooks.fr","","","","",""
"2023-09-12.csv","challanges.fr","198.50.252.64","16276","198.50.128.0/17","OVH, FR","CA"
"2023-09-12.csv","chamieparis.fr","72.14.185.43","63949","72.14.176.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"2023-09-12.csv","chrono-supportclient.fr","179.43.187.220","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2023-09-12.csv","cybertek-magasinbordeaux.fr","62.72.38.124","47583","62.72.36.0/22","AS-HOSTINGER, CY","DE"
"2023-09-12.csv","digitalocean.tf","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-12.csv","fr-bmstores.fr","","","","",""
"2023-09-12.csv","fr-colruytfrance.fr","240.0.0.1","NA","NA","NA",""
"2023-09-12.csv","identite-france.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"2023-09-12.csv","koccie.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-12.csv","lbp-particulier-certi-clients.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-09-12.csv","mails-orange.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"2023-09-12.csv","mullvad.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"2023-09-12.csv","openterraform.tf","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-12.csv","secure2-paypai.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-12.csv","secure3-amendes-gov.fr","","","","",""
"2023-09-13.csv","amende-antaiweb.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"2023-09-13.csv","change-servicepersonnel.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-13.csv","cyber-renseignement.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-13.csv","disneycorp.fr","172.67.183.196","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"2023-09-13.csv","economie-gouv-indemnite.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-13.csv","europole-mineure.fr","","","","",""
"2023-09-13.csv","idcheck-cci.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-13.csv","kairosfrance.fr","217.160.0.208","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-09-13.csv","laposte-chronopost.fr","","","","",""
"2023-09-13.csv","login-ausinbox.fr","172.67.137.120","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"2023-09-13.csv","maillotrugbypascher.fr","","","","",""
"2023-09-13.csv","microsoftpowerbi.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"2023-09-13.csv","notre-billeterie.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-13.csv","oneoneshoes.fr","108.181.125.43","40676","108.181.124.0/22","AS40676, US","CA"
"2023-09-13.csv","reactivation-espaces.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-13.csv","reglementation-routiere.fr","45.148.244.199","200019","45.148.244.0/24","ALEXHOST, MD","RU"
"2023-09-13.csv","salomonannecy.fr","158.222.3.186","48950","158.222.3.0/24","GLOBALCOLOCATION, GB","US"
"2023-09-13.csv","stats-publique.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-13.csv","swisslife-contact.fr","","","","",""
"2023-09-13.csv","swisslife-info.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-13.csv","universite-paris-salay.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-13.csv","victoria-secret.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-13.csv","viented.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-14.csv","beautywisestore.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-14.csv","croixrougefrancaise.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-14.csv","electroexpert.fr","103.224.182.241","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-14.csv","espace-amendes-antai.fr","","","","",""
"2023-09-14.csv","fr-aldigroupe.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-09-14.csv","majevents.fr","","","","",""
"2023-09-14.csv","moncic.fr","62.72.37.74","47583","62.72.36.0/22","AS-HOSTINGER, CY","DE"
"2023-09-14.csv","swatchparis.fr","196.196.155.11","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-15.csv","airjordan4.fr","104.21.78.163","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"2023-09-15.csv","brsm-particulier-clients.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-09-15.csv","chaussure-femme.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"2023-09-15.csv","chronosupport-client.fr","179.43.187.220","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2023-09-15.csv","client-mabanque-bnpparibas.fr","80.76.51.21","211252","80.76.51.0/24","AS_DELIS, US","BG"
"2023-09-15.csv","converseoutletfrance.fr","165.231.36.30","41564","165.231.36.0/24","AS41564, GB","SC"
"2023-09-15.csv","ethikaparis.fr","192.0.78.24","2635","192.0.78.0/24","AUTOMATTIC, US","US"
"2023-09-15.csv","hellobank-immo.fr","","","","",""
"2023-09-15.csv","inuikiifrance.fr","196.196.197.209","41564","196.196.197.0/24","AS41564, GB","SC"
"2023-09-15.csv","lacebook.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-15.csv","lbpste-particulier-certi-clients.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-09-15.csv","mondialsrelay.fr","141.136.33.24","47583","141.136.33.0/24","AS-HOSTINGER, CY","LT"
"2023-09-15.csv","nikejordan.fr","104.21.68.249","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"2023-09-15.csv","secure-snap.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-15.csv","sms-chrono.fr","23.227.199.183","29802","23.227.199.0/24","HVC-AS, US","US"
"2023-09-16.csv","binance.re","","","","",""
"2023-09-16.csv","googleactualites.fr","185.135.132.98","210403","185.135.132.0/24","LWS, FR","FR"
"2023-09-16.csv","impot-remboursement.fr","","","","",""
"2023-09-16.csv","secure3-bnpparibas.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-16.csv","service-client-nickel.fr","80.76.51.21","211252","80.76.51.0/24","AS_DELIS, US","BG"
"2023-09-17.csv","cyberghostvpn.fr","199.59.243.224","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-09-17.csv","espaceclient-dsp2.fr","","","","",""
"2023-09-17.csv","mediaplus-france.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"2023-09-17.csv","pampers-shop.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-17.csv","support-stussystore.fr","185.135.132.49","210403","185.135.132.0/24","LWS, FR","FR"
"2023-09-18.csv","antai-gouv-infractions.fr","193.233.203.139","200019","193.233.202.0/23","ALEXHOST, MD","RU"
"2023-09-18.csv","messervices-etudiant-validation.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-18.csv","myload-leboncoin.fr","46.182.4.120","204818","46.182.4.0/22","HOSTEUR-NET-CORE Hosteur NETWORK CORE, FR","FR"
"2023-09-18.csv","paiement-leboncoin.fr","","","","",""
"2023-09-18.csv","postswiss.re","172.67.203.241","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"2023-09-18.csv","securitygouv.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"2023-09-18.csv","service-transcash.fr","","","","",""
"2023-09-18.csv","verifcationclient.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"2023-09-19.csv","amendes-mon-portail.fr","","","","",""
"2023-09-19.csv","cfspartimpotsgouv.fr","188.165.53.185","16276","188.165.0.0/16","OVH, FR","FR"
"2023-09-19.csv","client-authentification.fr","85.239.34.128","200019","85.239.34.0/24","ALEXHOST, MD","RU"
"2023-09-19.csv","contravention-reglement.fr","213.226.123.63","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-19.csv","gendarmerienationalegouv.fr","","","","",""
"2023-09-19.csv","groupe-aema.fr","217.160.0.1","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-09-19.csv","groupe-cap.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"2023-09-19.csv","groupe-nocibe.fr","240.0.0.1","NA","NA","NA",""
"2023-09-19.csv","groupe-polarys.fr","","","","",""
"2023-09-19.csv","grouprandstad.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-19.csv","interieur-gov.fr","","","","",""
"2023-09-19.csv","myrandstad.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-19.csv","nickel-credit.fr","240.0.0.1","NA","NA","NA",""
"2023-09-19.csv","ragwearoutlet.fr","","","","",""
"2023-09-19.csv","secure4-amendes-gov.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-19.csv","secure4-bnpparibas.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-19.csv","supportcolis-chrono.fr","","","","",""
"2023-09-20.csv","abri-franais.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","amendepaiement.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","antai-stationnement.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","batex-france.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-09-20.csv","chaussureshanwag.fr","104.21.57.162","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"2023-09-20.csv","chrono-services-gemenos.fr","188.165.53.185","16276","188.165.0.0/16","OVH, FR","FR"
"2023-09-20.csv","chrono-suivis-client.fr","179.43.187.220","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2023-09-20.csv","chronopost-la-poste.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-20.csv","chronopost-livraisons-colis.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","cie-digitaie-bnpparibas.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-20.csv","clientpaiement-netflix.fr","240.0.0.1","NA","NA","NA",""
"2023-09-20.csv","confirmerpaiement.fr","185.225.74.168","211252","185.225.74.0/24","AS_DELIS, US","BG"
"2023-09-20.csv","e-tecely.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","evolution-groupe.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","fengqiupumps.fr","","","","",""
"2023-09-20.csv","impots-public.fr","104.26.15.203","13335","104.26.0.0/20","CLOUDFLARENET, US","US"
"2023-09-20.csv","intersport-romorantin.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","jashintools.fr","","","","",""
"2023-09-20.csv","koatetherm.fr","","","","",""
"2023-09-20.csv","laposte-colissimosuivi.fr","95.216.22.226","24940","95.216.0.0/16","HETZNER-AS, DE","DE"
"2023-09-20.csv","lelonde.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","lemond3.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","leppint.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","leroymerli.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","lycamovile.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","manteskajolie.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","memonde.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","objetsetptivileges.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","oppositionservice.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-20.csv","orninar.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","parfen.fr","37.9.175.156","51013","37.9.175.0/24","WEBSUPPORT-SRO-SK-AS, SK","SK"
"2023-09-20.csv","philotecnique.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","pirnhub.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","porbhub.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","rsfr.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","samsungsfr.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","secure-mabanque-bnpparibas.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-20.csv","uni-paris1.fr","","","","",""
"2023-09-20.csv","xn--hpital-saint-joseph-l5b.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-20.csv","zurosport.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","ac-grenbole.fr","240.0.0.1","NA","NA","NA",""
"2023-09-21.csv","achilles-sport.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","afpatalent.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","antai-agence-nationale.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","anvsoft-dev.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","arkhineo-val.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","assureme.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","boursobankonline.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2023-09-21.csv","ch-liborne.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","chemise-milano.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-21.csv","chrono-infosuivi.fr","","","","",""
"2023-09-21.csv","comptesformations.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
